"","name","birthYear","birthDate","gender","birthplace","dates"
"214","Perry Johnson","1977-01-01T00:00:00+02:00","1977-03-23","male","{Alberta|Edmonton|Canada}",1977-03-23
"215","Peter Aubry","1977-01-01T00:00:00+02:00","1977-05-19","","{Ontario|Windsor Ontario|Canada}",1977-05-19
"216","Denis Hamel","1977-01-01T00:00:00+02:00","1977-05-10","male","{Lachute|Canada|Quebec}",1977-05-10
"217","Derek Hahn","1977-01-01T00:00:00+02:00","1977-12-27","","{Ontario|Elmira Ontario|Canada}",1977-12-27
"218","Derek Stone","1977-01-01T00:00:00+02:00","1977-07-13","male","{Alberta|Canada|Leduc Alberta}",1977-07-13
"219","Donald MacLean (ice hockey)","1977-01-01T00:00:00+02:00","1977-01-14","male","{Nova Scotia|Sydney Nova Scotia|Canada}",1977-01-14
"220","Rocky Thompson","1977-01-01T00:00:00+02:00","1977-08-08","male","{Alberta|Canada|Calgary}",1977-08-08
"221","Sébastien Charpentier (ice hockey)","1977-01-01T00:00:00+02:00","1977-04-18","","{Drummondville|Canada|Quebec}",1977-04-18
"222","Mike McBain","1977-01-01T00:00:00+02:00","1977-01-12","","{British Columbia|Canada|Kimberley British Columbia}",1977-01-12
"223","Travis Brigley","1977-01-01T00:00:00+02:00","1977-06-16","male","{Alberta|Canada|Coronation Alberta}",1977-06-16
"224","Trent Whitfield","1977-01-01T00:00:00+02:00","1977-06-17","","{Saskatchewan|Estevan|Canada|Alameda Saskatchewan}",1977-06-17
"225","Trevor Letowski","1977-01-01T00:00:00+02:00","1977-04-05","","{Ontario|Canada|Thunder Bay}",1977-04-05
"226","Shane Willis","1977-01-01T00:00:00+02:00","1977-06-13","","{Alberta|Edmonton|Canada}",1977-06-13
"227","Shawn Thornton","1977-01-01T00:00:00+02:00","1977-07-23","","{Ontario|Oshawa|Canada}",1977-07-23
"228","Stéphane Robidas","1977-01-01T00:00:00+02:00","1977-03-03","male","{Canada|Sherbrooke|Quebec}",1977-03-03
"229","Stephen Wagner","1977-01-01T00:00:00+02:00","1977-01-17","male","{Alberta|Canada|Red Deer Alberta}",1977-01-17
"230","Steve Kariya","1977-01-01T00:00:00+02:00","1977-12-22","","{British Columbia|North Vancouver (city)|Canada}",1977-12-22
"231","Kirby Law","1977-01-01T00:00:00+02:00","1977-03-11","male","{Manitoba|McCreary Manitoba|Canada}",1977-03-11
"232","Kyle McLaren","1977-01-01T00:00:00+02:00","1977-06-18","","{Saskatchewan|Canada|Humboldt Saskatchewan}",1977-06-18
"233","Lee Goren","1977-01-01T00:00:00+02:00","1977-12-26","male","{Manitoba|Winnipeg|Canada}",1977-12-26
"234","Marc Chouinard","1977-01-01T00:00:00+02:00","1977-05-06","male","{Charlesbourg Quebec City|Canada|Quebec}",1977-05-06
"235","Marc Denis","1977-01-01T00:00:00+02:00","1977-08-01","male","{Canada|Montreal|Quebec}",1977-08-01
"236","Marc Moro","1977-01-01T00:00:00+02:00","1977-07-17","male","{Ontario|Toronto|Canada}",1977-07-17
"237","Marc Savard","1977-01-01T00:00:00+02:00","1977-07-17","male","{Ontario|Ottawa|Canada}",1977-07-17
"238","Marcel Kars","1977-01-01T00:00:00+02:00","1977-05-20","","{Ontario|Toronto|Canada}",1977-05-20
"239","Marco Emond","1977-01-01T00:00:00+02:00","1977-11-20","","{Salaberry-de-Valleyfield|Canada|Quebec}",1977-11-20
"240","Mark Dutiaume","1977-01-01T00:00:00+02:00","1977-01-31","","{Manitoba|Winnipeg|Canada}",1977-01-31
"241","Mark Hartigan","1977-01-01T00:00:00+02:00","1977-10-15","male","{Alberta|British Columbia|Lethbridge|Fort St. John British Columbia|Canada}",1977-10-15
"242","Mark Moore (ice hockey)","1977-01-01T00:00:00+02:00","1977-02-13","","{Ontario|Thornhill Ontario|Canada}",1977-02-13
"243","Mark Smith (ice hockey)","1977-01-01T00:00:00+02:00","1977-10-24","","{Alberta|Edmonton|Canada}",1977-10-24
"244","Jarome Iginla","1977-01-01T00:00:00+02:00","1977-07-01","","{Alberta|Edmonton|Canada}",1977-07-01
"245","Jason Doig","1977-01-01T00:00:00+02:00","1977-01-29","","{Canada|Montreal|Quebec}",1977-01-29
"246","Jay McGee","1977-01-01T00:00:00+02:00","1977-11-26","male","{Alberta|Edmonton|Canada}",1977-11-26
"247","Jay McKee","1977-01-01T00:00:00+02:00","1977-09-08","male","{Ontario|Canada|Kingston Ontario}",1977-09-08
"248","Jayna Hefford","1977-01-01T00:00:00+02:00","1977-05-14","","{Ontario|Trenton Ontario|Canada|Kingston Ontario}",1977-05-14
"249","Dwayne Hay","1977-01-01T00:00:00+02:00","1977-02-11","","{Ontario|London Ontario|Canada}",1977-02-11
"250","Joel Kwiatkowski","1977-01-01T00:00:00+02:00","1977-03-22","","{Saskatchewan|Kindersley|Canada}",1977-03-22
"251","Josh Green (ice hockey)","1977-01-01T00:00:00+02:00","1977-11-16","","{Alberta|Canada|Camrose Alberta}",1977-11-16
"252","Josh MacNevin","1977-01-01T00:00:00+02:00","1977-07-14","male","{Alberta|Canada|Calgary}",1977-07-14
"253","Justin Kurtz","1977-01-01T00:00:00+02:00","1977-01-14","","{Manitoba|Winnipeg|Canada}",1977-01-14
"254","Peter Schaefer (ice hockey)","1977-01-01T00:00:00+02:00","1977-07-12","male","{Saskatchewan|Canada|Yellow Grass Saskatchewan}",1977-07-12
"255","Richard Rochefort","1977-01-01T00:00:00+02:00","1977-01-07","male","{Ontario|North Bay Ontario|Canada}",1977-01-07
"256","Riley Nelson","1977-01-01T00:00:00+02:00","1977-11-08","male","{British Columbia|Cranbrook British Columbia|Canada}",1977-11-08
"257","Robert Starke","1977-01-01T00:00:00+02:00","1977-03-25","","{Canada|Montreal|Quebec}",1977-03-25
"258","Tammy Shewchuk-Dryden","1977-01-01T00:00:00+02:00","1977-12-31","female","{Saint-Laurent Quebec|Canada|Quebec}",1977-12-31
"259","Darryl Laplante","1977-01-01T00:00:00+02:00","1977-03-28","","{Alberta|Canada|Calgary}",1977-03-28
"260","Dave Duerden","1977-01-01T00:00:00+02:00","1977-04-11","male","{Ontario|Oshawa|Canada}",1977-04-11
"261","David Gosselin","1977-01-01T00:00:00+02:00","1977-06-22","male","{Lévis Quebec|Canada|Quebec}",1977-06-22
"262","Delaney Collins","1977-01-01T00:00:00+02:00","1977-05-02","","{Manitoba|Canada|Pilot Mound Manitoba}",1977-05-02
"263","Glenn Detulleo","1977-01-01T00:00:00+02:00","1977-09-08","","{Ontario|Canada|Timmins}",1977-09-08
"264","Ben Storey","1977-01-01T00:00:00+02:00","1977-06-22","","{Ontario|Ottawa|Canada}",1977-06-22
"265","Brad Isbister","1977-01-01T00:00:00+02:00","1977-05-07","male","{Alberta|Edmonton|Canada}",1977-05-07
"266","Brad Larsen","1977-01-01T00:00:00+02:00","1977-01-28","male","{British Columbia|Nakusp|Canada}",1977-01-28
"267","Brent Belecki","1977-01-01T00:00:00+02:00","1977-12-22","male","{Alberta|Canada|Calgary}",1977-12-22
"268","Brent Sopel","1977-01-01T00:00:00+02:00","1977-01-07","","{Alberta|Canada|Calgary}",1977-01-07
"269","Brian Wesenberg","1977-01-01T00:00:00+02:00","1977-05-09","male","{Ontario|Canada|Peterborough Ontario}",1977-05-09
"270","Bryan Adams (ice hockey)","1977-01-01T00:00:00+02:00","1977-03-20","","{British Columbia|Canada|Fort St. James}",1977-03-20
"271","Byron Ritchie","1977-01-01T00:00:00+02:00","1977-04-24","","{British Columbia|Canada|Burnaby}",1977-04-24
"272","Wade Brookbank","1977-01-01T00:00:00+02:00","1977-09-29","","{Saskatchewan|Lanigan Saskatchewan|Canada}",1977-09-29
"273","Wade Redden","1977-01-01T00:00:00+02:00","1977-06-12","male","{Saskatchewan|Lloydminster|Canada}",1977-06-12
"274","Jean-Luc Grand-Pierre","1977-01-01T00:00:00+02:00","1977-02-02","male","{Canada|Montreal|Quebec}",1977-02-02
"275","Jean-Sébastien Aubin","1977-01-01T00:00:00+02:00","1977-07-19","","{Canada|Montreal|Quebec}",1977-07-19
"276","Jean-Sébastien Giguère","1977-01-01T00:00:00+02:00","1977-05-16","male","{Canada|Montreal|Quebec}",1977-05-16
"277","Jeff Ulmer","1977-01-01T00:00:00+02:00","1977-04-27","","{Saskatchewan|Regina Saskatchewan|Canada}",1977-04-27
"278","Jeff Ware (ice hockey)","1977-01-01T00:00:00+02:00","1977-05-19","male","{Ontario|Toronto|Canada}",1977-05-19
"279","Alyn McCauley","1977-01-01T00:00:00+02:00","1977-05-29","","{Ontario|Brockville|Canada}",1977-05-29
"280","Andy McDonald (ice hockey)","1977-01-01T00:00:00+02:00","1977-08-25","male","{Ontario|Canada|Strathroy-Caradoc}",1977-08-25
"281","Lisa-Marie Breton","1977-01-01T00:00:00+02:00","1977-08-03","female","{Canada|Saint-Zacharie Quebec|Quebec}",1977-08-03
"282","François Sasseville","1977-01-01T00:00:00+02:00","1977-02-07","","{Saint Bruno|Canada|Quebec}",1977-02-07
"283","Marty Wilford","1977-01-01T00:00:00+02:00","1977-04-17","male","{Ontario|Canada|St. Thomas Ontario}",1977-04-17
"284","Matt Carmichael (ice hockey)","1977-01-01T00:00:00+02:00","1977-07-26","male","{Ontario|Ottawa|Canada}",1977-07-26
"285","Matt Davidson (ice hockey)","1977-01-01T00:00:00+02:00","1977-08-09","male","{Manitoba|Flin Flon|Canada}",1977-08-09
"286","Matt Higgins (ice hockey)","1977-01-01T00:00:00+02:00","1977-10-29","","{Alberta|Canada|Calgary}",1977-10-29
"287","Matthieu Descoteaux","1977-01-01T00:00:00+02:00","1977-09-23","","{Pierreville Quebec|Canada|Quebec}",1977-09-23
"288","Nathan Rempel","1977-01-01T00:00:00+02:00","1977-02-07","","{Manitoba|Winnipeg|Canada}",1977-02-07
"289","Nolan McDonald","1977-01-01T00:00:00+02:00","1977-07-29","male","{Ontario|Canada|Thunder Bay}",1977-07-29
"290","Ian MacNeil (ice hockey)","1977-01-01T00:00:00+02:00","1977-04-27","","{Nova Scotia|Canada|Halifax (former city)}",1977-04-27
"291","Samantha Holmes-Domagala","1977-01-01T00:00:00+02:00","1977-06-23","female","{Ontario|Mississauga|Canada}",1977-06-23
"292","Scott Bertoli","1977-01-01T00:00:00+02:00","1977-03-23","male","{Ontario|Milton Ontario|Canada}",1977-03-23
"293","Scott King (ice hockey b. 1977)","1977-01-01T00:00:00+02:00","1977-01-21","","{Saskatchewan|Saskatoon|Canada}",1977-01-21
"294","Cameron Mann","1977-01-01T00:00:00+02:00","1977-04-20","male","{Manitoba|Canada|Thompson Manitoba}",1977-04-20
"295","Willie Mitchell (ice hockey)","1977-01-01T00:00:00+02:00","1977-04-23","male","{British Columbia|Port McNeill|Canada}",1977-04-23
"296","Colin White (ice hockey)","1977-01-01T00:00:00+02:00","1977-12-12","male","{Nova Scotia|New Glasgow Nova Scotia|Canada}",1977-12-12
"297","Cory Cyrenne","1977-01-01T00:00:00+02:00","1977-08-25","male","{Manitoba|Winnipeg|Canada}",1977-08-25
"298","Craig MacDonald (ice hockey b. 1977)","1977-01-01T00:00:00+02:00","1977-04-07","male","{Nova Scotia|Antigonish Nova Scotia|Canada}",1977-04-07
"299","D. J. Smith (ice hockey)","1977-01-01T00:00:00+02:00","1977-05-13","male","{Ontario|Windsor Ontario|Canada}",1977-05-13
"300","Dana Antal","1977-01-01T00:00:00+02:00","1977-04-19","female","{Saskatchewan|Saskatoon|Canada}",1977-04-19
"301","Daniel Brière","1977-01-01T00:00:00+02:00","1977-10-06","male","{Gatineau|Canada|Quebec}",1977-10-06
"302","John Tripp (ice hockey)","1977-01-01T00:00:00+02:00","1977-05-04","","{Ontario|Canada|Kingston Ontario}",1977-05-04
"303","Jon Sim","1977-01-01T00:00:00+02:00","1977-09-29","male","{Nova Scotia|New Glasgow Nova Scotia|Canada}",1977-09-29
"304","Jonathan Delisle","1977-01-01T00:00:00+02:00","1977-06-30","male","{Sainte-Anne-des-Plaines Quebec|Canada|Quebec}",1977-06-30
"305","Isabelle Chartrand","1978-01-01T00:00:00+02:00","1978-04-20","","{Anjou Quebec|Canada|Quebec}",1978-04-20
"306","Todd Robinson (ice hockey)","1978-01-01T00:00:00+02:00","1978-06-16","male","{British Columbia|Canada|Trail British Columbia}",1978-06-16
"307","Greg Kuznik","1978-01-01T00:00:00+02:00","1978-06-12","male","{British Columbia|Canada|Prince George British Columbia}",1978-06-12
"308","Zenith Komarniski","1978-01-01T00:00:00+02:00","1978-08-13","","{Alberta|Edmonton|Canada}",1978-08-13
"309","Paul Cabana","1978-01-01T00:00:00+02:00","1978-09-28","","{Alberta|Canada|Calgary}",1978-09-28
"310","Derek Morris (ice hockey)","1978-01-01T00:00:00+02:00","1978-08-24","male","{Alberta|Edmonton|Canada}",1978-08-24
"311","Derrick Walser","1978-01-01T00:00:00+02:00","1978-05-12","male","{Nova Scotia|New Glasgow Nova Scotia|Canada}",1978-05-12
"312","Ryan Christie","1978-01-01T00:00:00+02:00","1978-07-03","","{Ontario|Beamsville Ontario|Canada}",1978-07-03
"313","Ryan Davis (ice hockey)","1978-01-01T00:00:00+02:00","1978-02-16","","{Ontario|Canada|Ohsweken Ontario}",1978-02-16
"314","Ryan Gaucher","1978-01-01T00:00:00+02:00","1978-02-23","","{Saskatchewan|Saskatoon|Canada}",1978-02-23
"315","Ryan Manitowich","1978-01-01T00:00:00+02:00","1978-07-05","male","{Alberta|Canada|Calgary}",1978-07-05
"316","Ryan Ready","1978-01-01T00:00:00+02:00","1978-11-07","","{Ontario|Canada|Peterborough Ontario}",1978-11-07
"317","Ryan Wade (ice hockey)","1978-01-01T00:00:00+02:00","1978-05-11","male","{British Columbia|Victoria British Columbia|Canada}",1978-05-11
"318","Mike Bayrack","1978-01-01T00:00:00+02:00","1978-09-17","","{Alberta|Edmonton|Canada}",1978-09-17
"319","Mike Lankshear","1978-01-01T00:00:00+02:00","1978-08-09","","{Ontario|Burlington Ontario|Canada}",1978-08-09
"320","Mike Sgroi","1978-01-01T00:00:00+02:00","1978-08-14","","{Ontario|Toronto|Canada}",1978-08-14
"321","Mike Weaver (ice hockey)","1978-01-01T00:00:00+02:00","1978-05-02","","{Ontario|Brampton|Canada}",1978-05-02
"322","Trevor Segstro","1978-01-01T00:00:00+02:00","1978-09-11","male","{Alberta|Canada|Calgary}",1978-09-11
"323","Tyrone Garner","1978-01-01T00:00:00+02:00","1978-07-27","male","{Hamilton Ontario|Ontario|Canada}",1978-07-27
"324","Shawn Horcoff","1978-01-01T00:00:00+02:00","1978-09-17","male","{British Columbia|Canada|Trail British Columbia}",1978-09-17
"325","Shawn McNeil","1978-01-01T00:00:00+02:00","1978-03-17","male","{Ontario|Pembroke Ontario|Canada}",1978-03-17
"326","Steve Bégin","1978-01-01T00:00:00+02:00","1978-06-14","male","{Trois-Rivières|Canada|Quebec}",1978-06-14
"327","Steve Moore","1978-01-01T00:00:00+02:00","1978-09-22","","{Ontario|Thornhill Ontario|Windsor Ontario|Canada}",1978-09-22
"328","Hayley Wickenheiser","1978-01-01T00:00:00+02:00","1978-08-12","female","{Saskatchewan|Shaunavon Saskatchewan|Canada}",1978-08-12
"329","Kris Goodjohn","1978-01-01T00:00:00+02:00","1978-09-27","male","{Alberta|Canada|Calgary}",1978-09-27
"330","Kyle Freadrich","1978-01-01T00:00:00+02:00","1978-12-28","male","{Alberta|Edmonton|Canada}",1978-12-28
"331","Lanny Gare","1978-01-01T00:00:00+02:00","1978-09-05","male","{British Columbia|Vernon British Columbia|Canada}",1978-09-05
"332","Mario Larocque","1978-01-01T00:00:00+02:00","1978-04-24","","{Canada|Montreal|Quebec}",1978-04-24
"333","Mark McMahon (ice hockey)","1978-01-01T00:00:00+02:00","1978-02-10","male","{Ontario|Greenstone Ontario|Canada}",1978-02-10
"334","Mark Rycroft","1978-01-01T00:00:00+02:00","1978-07-12","","{British Columbia|Penticton|Canada}",1978-07-12
"335","Jason Tapp","1978-01-01T00:00:00+02:00","1978-04-08","","{British Columbia|Canada|Kelowna}",1978-04-08
"336","Jason Ulmer","1978-01-01T00:00:00+02:00","1978-12-20","male","{Saskatchewan|Wilcox Saskatchewan|Canada}",1978-12-20
"337","Jay Henderson","1978-01-01T00:00:00+02:00","1978-09-17","male","{Alberta|Edmonton|Canada}",1978-09-17
"338","Duncan Dalmao","1978-01-01T00:00:00+02:00","1978-12-23","","{Ontario|Toronto|Canada}",1978-12-23
"339","Joey Tetarenko","1978-01-01T00:00:00+02:00","1978-03-03","","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1978-03-03
"340","Josh Holden","1978-01-01T00:00:00+02:00","1978-01-18","male","{Alberta|Canada|Calgary}",1978-01-18
"341","Justin Davis (ice hockey)","1978-01-01T00:00:00+02:00","1978-03-01","","{Ontario|Canada|Carlisle Hamilton Ontario}",1978-03-01
"342","Aren Miller","1978-01-01T00:00:00+02:00","1978-01-13","","{Saskatchewan|Canada|Oxbow Saskatchewan}",1978-01-13
"343","Arron Asham","1978-01-01T00:00:00+02:00","1978-04-13","","{Manitoba|Portage la Prairie|Canada}",1978-04-13
"344","Ric Jackman","1978-01-01T00:00:00+02:00","1978-06-28","","{Ontario|Toronto|Canada}",1978-06-28
"345","Pierre Dagenais","1978-01-01T00:00:00+02:00","1978-03-04","male","{Blainville Quebec|Canada|Quebec}",1978-03-04
"346","Rémi Royer","1978-01-01T00:00:00+02:00","1978-02-12","","{Canada|Donnacona Quebec|Quebec}",1978-02-12
"347","Rick Berry","1978-01-01T00:00:00+02:00","1978-11-04","","{Manitoba|Birtle Manitoba|Canada}",1978-11-04
"348","Rob Collins","1978-01-01T00:00:00+02:00","1978-03-15","male","{Ontario|Canada|Peterborough Ontario}",1978-03-15
"349","Sylvain Dufresne","1978-01-01T00:00:00+02:00","1978-07-24","","{Canada|Quebec|Waterloo Quebec}",1978-07-24
"350","Darren Van Oene","1978-01-01T00:00:00+02:00","1978-01-18","male","{Alberta|Edmonton|Canada}",1978-01-18
"351","David Kozier","1978-01-01T00:00:00+02:00","1978-04-08","","{British Columbia|Terrace British Columbia|Canada}",1978-04-08
"352","Gerad Adams","1978-01-01T00:00:00+02:00","1978-05-03","","{Saskatchewan|Regina Saskatchewan|Canada}",1978-05-03
"353","Nadine Muzerall","1978-01-01T00:00:00+02:00","1978-10-19","female","{Ontario|Mississauga|Canada}",1978-10-19
"354","Nate DiCasmirro","1978-01-01T00:00:00+02:00","1978-09-27","male","{Ontario|Canada|Atikokan}",1978-09-27
"355","Ben Guite","1978-01-01T00:00:00+02:00","1978-07-17","male","{Canada|Montreal|Quebec}",1978-07-17
"356","Boyd Devereaux","1978-01-01T00:00:00+02:00","1978-04-16","male","{Ontario|Seaforth Ontario|Canada}",1978-04-16
"357","Boyd Kane","1978-01-01T00:00:00+02:00","1978-04-18","","{Saskatchewan|Swift Current|Canada}",1978-04-18
"358","Brad Tapper","1978-01-01T00:00:00+02:00","1978-04-28","male","{Ontario|Scarborough Ontario|Canada}",1978-04-28
"359","Brandon Dietrich","1978-01-01T00:00:00+02:00","1978-03-22","male","{Ontario|Waterloo Ontario|Canada}",1978-03-22
"360","Brandon Sugden","1978-01-01T00:00:00+02:00","1978-06-23","male","{Ontario|Toronto|Canada}",1978-06-23
"361","Brendan Brooks","1978-01-01T00:00:00+02:00","1978-11-26","male","{Ontario|Canada|St. Catharines}",1978-11-26
"362","Brett McLean","1978-01-01T00:00:00+02:00","1978-08-14","male","{British Columbia|Comox British Columbia|Canada men's national ice hockey team|Canada}",1978-08-14
"363","Brian Willsie","1978-01-01T00:00:00+02:00","1978-03-16","male","{Ontario|London Ontario|Canada}",1978-03-16
"364","Cam Severson","1978-01-01T00:00:00+02:00","1978-01-15","","{Saskatchewan|Canada|Norquay Saskatchewan}",1978-01-15
"365","Jean-Philippe Soucy","1978-01-01T00:00:00+02:00","1978-05-25","","{Rivière-du-Loup|Canada|Quebec}",1978-05-25
"366","Jean-Pierre Dumont","1978-01-01T00:00:00+02:00","1978-04-01","","{Canada|Montreal|Quebec}",1978-04-01
"367","Jeff Brown (ice hockey b. 1978)","1978-01-01T00:00:00+02:00","1978-04-24","male","{Ontario|Mississauga|Canada}",1978-04-24
"368","Jeff Hoggan","1978-01-01T00:00:00+02:00","1978-02-01","","{British Columbia|Canada|Hope British Columbia}",1978-02-01
"369","Jeff Hutchins","1978-01-01T00:00:00+02:00","1978-04-23","male","{Ontario|Toronto|Canada}",1978-04-23
"370","Jeff Paul","1978-01-01T00:00:00+02:00","1978-03-01","male","{Ontario|London Ontario|Canada}",1978-03-01
"371","Jeff Sullivan (ice hockey)","1978-01-01T00:00:00+02:00","1978-09-18","male","{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}",1978-09-18
"372","Jeff Zehr","1978-01-01T00:00:00+02:00","1978-12-10","male","{Ontario|Canada|Woodstock Ontario}",1978-12-10
"373","Jeremy Adduono","1978-01-01T00:00:00+02:00","1978-08-04","male","{Ontario|Canada|Thunder Bay}",1978-08-04
"374","Jesse Fibiger","1978-01-01T00:00:00+02:00","1978-04-04","male","{British Columbia|Victoria British Columbia|Canada}",1978-04-04
"375","Jesse Wallin","1978-01-01T00:00:00+02:00","1978-03-10","male","{Saskatchewan|Saskatoon|Canada}",1978-03-10
"376","François Méthot","1978-01-01T00:00:00+02:00","1978-04-26","male","{Canada|Montreal|Quebec}",1978-04-26
"377","Francis Bélanger","1978-01-01T00:00:00+02:00","1978-01-15","male","{Canada|Saint-Jérôme Quebec|Quebec}",1978-01-15
"378","Martin Sonnenberg","1978-01-01T00:00:00+02:00","1978-01-23","","{Alberta|Canada|Wetaskiwin}",1978-01-23
"379","Mathieu Garon","1978-01-01T00:00:00+02:00","1978-01-09","","{Canada|Chandler Quebec|Quebec}",1978-01-09
"380","Matt Bradley","1978-01-01T00:00:00+02:00","1978-06-13","male","{Ontario|Canada|Stittsville Ontario}",1978-06-13
"381","Matt Cooke","1978-01-01T00:00:00+02:00","1978-09-07","male","{Ontario|Belleville Ontario|Canada}",1978-09-07
"382","Nick Bootland","1978-01-01T00:00:00+02:00","1978-07-21","male","{Ontario|Shelburne Ontario|Canada}",1978-07-21
"383","Chris Allen (ice hockey)","1978-01-01T00:00:00+02:00","1978-05-08","","{Ontario|Canada|Blenheim Ontario}",1978-05-08
"384","Chris Hajt","1978-01-01T00:00:00+02:00","1978-07-05","","{Saskatchewan|Saskatoon|Canada}",1978-07-05
