"","name","birthYear","birthDate","gender","birthplace","dates"
"1734","David Harlock","1971-01-01T00:00:00+02:00","1971-03-16","male","{Ontario|Toronto|Canada}",1971-03-16
"1735","David Oliver (ice hockey)","1971-01-01T00:00:00+02:00","1971-04-17","","{British Columbia|Sechelt|Canada}",1971-04-17
"1736","David Struch","1971-01-01T00:00:00+02:00","1971-02-11","male","{Manitoba|Flin Flon|Canada}",1971-02-11
"1737","Dean Seymour","1971-01-01T00:00:00+02:00","1971-12-08","male","{Saskatchewan|Saskatoon|Canada}",1971-12-08
"1738","Glen Gulutzan","1971-01-01T00:00:00+02:00","1971-08-12","male","{Manitoba|Canada|The Pas}",1971-08-12
"1739","Bob Boughner","1971-01-01T00:00:00+02:00","1971-03-08","","{Ontario|Windsor Ontario|Canada}",1971-03-08
"1740","Brad May","1971-01-01T00:00:00+02:00","1971-11-29","male","{Ontario|Toronto|Canada}",1971-11-29
"1741","Brad Tiley","1971-01-01T00:00:00+02:00","1971-07-05","","{Ontario|Markdale Ontario|Canada}",1971-07-05
"1742","Brandy Semchuk","1971-01-01T00:00:00+02:00","1971-09-22","","{Alberta|Canada|Calgary}",1971-09-22
"1743","Brian Sakic","1971-01-01T00:00:00+02:00","1971-09-04","","{British Columbia|Canada|Burnaby}",1971-09-04
"1744","Brian Savage","1971-01-01T00:00:00+02:00","1971-02-24","","{Ontario|Canada|Greater Sudbury}",1971-02-24
"1745","Brian Wiseman","1971-01-01T00:00:00+02:00","1971-07-13","","{Ontario|Chatham-Kent|Canada}",1971-07-13
"1746","Cam Stewart","1971-01-01T00:00:00+02:00","1971-09-18","male","{Ontario|Kitchener Ontario|Canada}",1971-09-18
"1747","Jeff Buchanan","1971-01-01T00:00:00+02:00","1971-05-23","male","{Saskatchewan|Swift Current|Canada}",1971-05-23
"1748","Jeff Sebastian","1971-01-01T00:00:00+02:00","1971-11-21","male","{Saskatchewan|Regina Saskatchewan|Canada}",1971-11-21
"1749","Lindsay Vallis","1971-01-01T00:00:00+02:00","1971-01-12","male","{Manitoba|Winnipeg|Canada}",1971-01-12
"1750","Louie DeBrusk","1971-01-01T00:00:00+02:00","1971-03-19","","{Ontario|Cambridge Ontario|Canada}",1971-03-19
"1751","Mel Angelstad","1971-01-01T00:00:00+02:00","1971-10-31","male","{Saskatchewan|Saskatoon|Canada}",1971-10-31
"1752","Neil Little","1971-01-01T00:00:00+02:00","1971-12-18","male","{Alberta|Medicine Hat|Canada}",1971-12-18
"1753","Chris Snell","1971-01-01T00:00:00+02:00","1971-05-12","male","{Saskatchewan|Regina Saskatchewan|Canada}",1971-05-12
"1754","Chris Therien","1971-01-01T00:00:00+02:00","1971-12-14","male","{Ontario|Ottawa|Canada}",1971-12-14
"1755","Sasha Lakovic","1971-01-01T00:00:00+02:00","1971-09-07","","{British Columbia|East Vancouver|Canada}",1971-09-07
"1756","Scott Scissons","1971-01-01T00:00:00+02:00","1971-10-29","male","{Saskatchewan|Saskatoon|Canada}",1971-10-29
"1757","Scott Thornton (ice hockey)","1971-01-01T00:00:00+02:00","1971-01-09","male","{Ontario|London Ontario|Canada}",1971-01-09
"1758","Sean Basilio","1971-01-01T00:00:00+02:00","1971-09-21","","{Ontario|Canada|Stoney Creek Ontario}",1971-09-21
"1759","Sean Gauthier","1971-01-01T00:00:00+02:00","1971-03-28","male","{Ontario|Canada|Greater Sudbury}",1971-03-28
"1760","Adam Foote","1971-01-01T00:00:00+02:00","1971-07-10","male","{Ontario|Canada|Whitby Ontario}",1971-07-10
"1761","Colin Miller (ice hockey born 1971)","1971-01-01T00:00:00+02:00","1971-08-21","","{Ontario|Grimsby Ontario|Canada}",1971-08-21
"1762","Corey Spring","1971-01-01T00:00:00+02:00","1971-05-31","male","{British Columbia|Cranbrook British Columbia|Canada}",1971-05-31
"1763","Cory Cross","1971-01-01T00:00:00+02:00","1971-01-03","male","{Alberta|Lloydminster|Canada}",1971-01-03
"1764","Craig Johnson (ice hockey b. 1971)","1971-01-01T00:00:00+02:00","1971-11-16","","{Canada|Montreal|Quebec}",1971-11-16
"1765","Craig Martin (ice hockey)","1971-01-01T00:00:00+02:00","1971-01-21","male","{Nova Scotia|Amherst Nova Scotia|Canada}",1971-01-21
"1766","Dale Craigwell","1971-01-01T00:00:00+02:00","1971-04-24","male","{Ontario|Toronto|Canada}",1971-04-24
"1767","Dan Kesa","1971-01-01T00:00:00+02:00","1971-11-23","","{British Columbia|Vancouver|Canada}",1971-11-23
"1768","Dan Kordic","1971-01-01T00:00:00+02:00","1971-04-18","male","{Alberta|Edmonton|Canada}",1971-04-18
"1769","John Parco","1971-01-01T00:00:00+02:00","1971-08-25","male","{Ontario|Canada|Sault Ste. Marie Ontario}",1971-08-25
"1770","John Uniac","1971-01-01T00:00:00+02:00","1971-03-29","male","{Ontario|Canada|Stratford Ontario}",1971-03-29
"1771","John Wynne (ice hockey)","1971-01-01T00:00:00+02:00","1971-02-05","male","{Alberta|Canada|Calgary}",1971-02-05
"1772","Keith Primeau","1971-01-01T00:00:00+02:00","1971-11-24","","{Ontario|Toronto|Canada}",1971-11-24
"1773","Kelly Askew","1971-01-01T00:00:00+02:00","1971-11-06","","{Alberta|Canada|Calgary}",1971-11-06
"1774","Kent Manderville","1971-01-01T00:00:00+02:00","1971-04-12","male","{Alberta|Edmonton|Canada}",1971-04-12
"1775","Eric Bellerose","1972-01-01T00:00:00+02:00","1972-02-07","","{Canada|Montreal|Quebec}",1972-02-07
"1776","Eric Lavigne","1972-01-01T00:00:00+02:00","1972-11-04","","{Victoriaville|Canada|Quebec}",1972-11-04
"1777","Todd Simon","1972-01-01T00:00:00+02:00","1972-04-21","male","{Ontario|Toronto|Canada}",1972-04-21
"1778","Yanick Dupré","1972-01-01T00:00:00+02:00","1972-11-20","male","{Canada|Montreal|Quebec}",1972-11-20
"1779","Yvan Corbin","1972-01-01T00:00:00+02:00","1972-10-04","male","{Ontario|Kapuskasing|Canada}",1972-10-04
"1780","Yves Sarault","1972-01-01T00:00:00+02:00","1972-12-23","male","{Salaberry-de-Valleyfield|Canada|Quebec}",1972-12-23
"1781","Fred Brathwaite","1972-01-01T00:00:00+02:00","1972-11-24","male","{Ontario|Ottawa|Canada}",1972-11-24
"1782","Geoff Sanderson","1972-01-01T00:00:00+02:00","1972-02-01","male","{Northwest Territories|Hay River Northwest Territories|Canada}",1972-02-01
"1783","Paxton Schulte","1972-01-01T00:00:00+02:00","1972-07-16","male","{Alberta|Canada|Onoway}",1972-07-16
"1784","Derek Eberle","1972-01-01T00:00:00+02:00","1972-07-18","male","{Regina Saskatchewan|Canada}",1972-07-18
"1785","Ron Pasco","1972-01-01T00:00:00+02:00","1972-02-03","male","{Ontario|Ottawa|Canada}",1972-02-03
"1786","Michael Stewart (ice hockey)","1972-01-01T00:00:00+02:00","1972-05-30","male","{Alberta|Canada|Calgary}",1972-05-30
"1787","Mike Fountain","1972-01-01T00:00:00+02:00","1972-01-26","male","{Ontario|North York|Canada}",1972-01-26
"1788","Mike Kennedy (ice hockey born 1972)","1972-01-01T00:00:00+02:00","1972-04-13","male","{Ontario|Toronto|Canada}",1972-04-13
"1789","Mike Knuble","1972-01-01T00:00:00+02:00","1972-07-04","male","{Ontario|Toronto|Canada}",1972-07-04
"1790","Mike Lenarduzzi","1972-01-01T00:00:00+02:00","1972-09-14","","{Ontario|London Ontario|Canada}",1972-09-14
"1791","Mike McKay (ice hockey)","1972-01-01T00:00:00+02:00","1972-09-04","male","{Canada|Saint-Jérôme Quebec|Quebec}",1972-09-04
"1792","Mike Torchia","1972-01-01T00:00:00+02:00","1972-02-23","","{Ontario|Toronto|Canada}",1972-02-23
"1793","Travis Thiessen","1972-01-01T00:00:00+02:00","1972-07-11","male","{Saskatchewan|North Battleford|Canada}",1972-07-11
"1794","Trent McCleary","1972-01-01T00:00:00+02:00","1972-09-08","male","{Saskatchewan|Swift Current|Canada}",1972-09-08
"1795","Trevor Kidd","1972-01-01T00:00:00+02:00","1972-03-26","","{Manitoba|Dugald Manitoba|Canada}",1972-03-26
"1796","Trevor Sherban","1972-01-01T00:00:00+02:00","1972-12-11","male","{Alberta|Edmonton|Canada}",1972-12-11
"1797","Turner Stevenson","1972-01-01T00:00:00+02:00","1972-05-18","male","{British Columbia|Canada|Prince George British Columbia}",1972-05-18
"1798","Sean Pronger","1972-01-01T00:00:00+02:00","1972-11-30","male","{Ontario|Canada|Thunder Bay}",1972-11-30
"1799","Shannon Finn","1972-01-01T00:00:00+02:00","1972-01-25","male","{Ontario|Toronto|Canada}",1972-01-25
"1800","Steve Junker (ice hockey)","1972-01-01T00:00:00+02:00","1972-06-26","male","{British Columbia|Canada|Castlegar British Columbia}",1972-06-26
"1801","Steve Martins","1972-01-01T00:00:00+02:00","1972-04-13","male","{Gatineau|Canada|Quebec}",1972-04-13
"1802","Steve Shields (ice hockey)","1972-01-01T00:00:00+02:00","1972-07-19","","{Ontario|Toronto|Canada}",1972-07-19
"1803","Kirk Maltby","1972-01-01T00:00:00+02:00","1972-12-22","male","{Ontario|Guelph|Canada}",1972-12-22
"1804","Kory Karlander","1972-01-01T00:00:00+02:00","1972-03-21","","{Manitoba|Melita Manitoba|Canada}",1972-03-21
"1805","Manon Rhéaume","1972-01-01T00:00:00+02:00","1972-02-24","female","{Beauport Quebec City|Canada|Quebec}",1972-02-24
"1806","Marc Rodgers","1972-01-01T00:00:00+02:00","1972-03-16","male","{Canada|Quebec|Shawville Quebec}",1972-03-16
"1807","Mark Cornforth","1972-01-01T00:00:00+02:00","1972-11-13","male","{Canada|Montreal|Quebec}",1972-11-13
"1808","Mark DeSantis (ice hockey)","1972-01-01T00:00:00+02:00","1972-01-12","male","{Ontario|Brampton|Canada}",1972-01-12
"1809","Mark Lawrence (ice hockey)","1972-01-01T00:00:00+02:00","1972-01-27","male","{Ontario|Burlington Ontario|Canada}",1972-01-27
"1810","Jamie Linden (ice hockey)","1972-01-01T00:00:00+02:00","1972-07-19","male","{Alberta|Medicine Hat|Canada}",1972-07-19
"1811","Jared Bednar","1972-01-01T00:00:00+02:00","1972-02-28","","{Saskatchewan|Yorkton|Canada}",1972-02-28
"1812","Jarret Zukiwsky","1972-01-01T00:00:00+02:00","1972-12-07","","{Alberta|Pincher Creek|Canada}",1972-12-07
"1813","Jason Clark (ice hockey b. 1972)","1972-01-01T00:00:00+02:00","1972-05-06","male","{Ontario|Canada|Central Elgin}",1972-05-06
"1814","Jason Wright (ice hockey)","1972-01-01T00:00:00+02:00","1972-07-06","male","{Ontario|Canada|Thunder Bay}",1972-07-06
"1815","Jassen Cullimore","1972-01-01T00:00:00+02:00","1972-12-04","","{Ontario|Simcoe Ontario|Canada}",1972-12-04
"1816","Jaynen Rissling","1972-01-01T00:00:00+02:00","1972-07-04","male","{Alberta|Edmonton|Canada}",1972-07-04
"1817","Jean-François Jomphe","1972-01-01T00:00:00+02:00","1972-12-28","","{Havre-Saint-Pierre|Canada|Quebec}",1972-12-28
"1818","Jean-François Labbé","1972-01-01T00:00:00+02:00","1972-06-15","","{Canada|Sherbrooke|Quebec}",1972-06-15
"1819","Drake Berehowsky","1972-01-01T00:00:00+02:00","1972-01-03","","{Ontario|Toronto|Canada}",1972-01-03
"1820","John Arnold (ice hockey)","1972-01-01T00:00:00+02:00","1972-11-30","","{Ontario|Canada|Greater Sudbury}",1972-11-30
"1821","John Badduke","1972-01-01T00:00:00+02:00","1972-06-21","male","{Alberta|Canada|Calgary}",1972-06-21
"1822","Barry Potomski","1972-01-01T00:00:00+02:00","1972-11-24","male","{Ontario|Windsor Ontario|Canada}",1972-11-24
"1823","Ray Whitney (ice hockey)","1972-01-01T00:00:00+02:00","1972-05-08","male","{Alberta|Canada|Fort Saskatchewan}",1972-05-08
"1824","Rem Murray","1972-01-01T00:00:00+02:00","1972-10-09","","{Ontario|Canada|Stratford Ontario}",1972-10-09
"1825","Pierre Allard","1972-01-01T00:00:00+02:00","1972-08-19","","{Canada|Montreal|Quebec}",1972-08-19
"1826","Rick Kowalsky","1972-01-01T00:00:00+02:00","1972-03-20","male","{Ontario|Simcoe Ontario|Canada}",1972-03-20
"1827","Rob Hartnell","1972-01-01T00:00:00+02:00","1972-11-18","male","{Alberta|Canada|Rocky Mountain House}",1972-11-18
"1828","Terran Sandwith","1972-01-01T00:00:00+02:00","1972-04-17","","{Alberta|Edmonton|Canada}",1972-04-17
"1829","Darcy Dallas","1972-01-01T00:00:00+02:00","1972-10-02","","{Alberta|Canada|Olds Alberta}",1972-10-02
"1830","Darren McCarty","1972-01-01T00:00:00+02:00","1972-04-01","","{British Columbia|Canada|Burnaby}",1972-04-01
"1831","Darryl Sydor","1972-01-01T00:00:00+02:00","1972-05-13","male","{Alberta|Edmonton|Canada}",1972-05-13
"1832","Debb Carpenter","1972-01-01T00:00:00+02:00","1972-08-11","male","{Alberta|Edmonton|Canada}",1972-08-11
"1833","Glen Murray (ice hockey)","1972-01-01T00:00:00+02:00","1972-11-01","","{Nova Scotia|Bridgewater Nova Scotia|Canada|Halifax (former city)}",1972-11-01
"1834","Brad Bombardir","1972-01-01T00:00:00+02:00","1972-05-05","male","{British Columbia|Canada|Powell River British Columbia}",1972-05-05
"1835","Brad Dexter (ice hockey)","1972-01-01T00:00:00+02:00","1972-03-29","male","{Ontario|Brockville|Canada}",1972-03-29
"1836","Brad Prefontaine","1972-01-01T00:00:00+02:00","1972-07-27","male","{Alberta|Canada|Camrose Alberta}",1972-07-27
"1837","Brad Purdie","1972-01-01T00:00:00+02:00","1972-09-11","male","{Dollard-des-Ormeaux|Canada|Quebec}",1972-09-11
"1838","Brent Gretzky","1972-01-01T00:00:00+02:00","1972-02-20","male","{Ontario|Brantford|Canada}",1972-02-20
"1839","Brent Peterson (ice hockey born 1972)","1972-01-01T00:00:00+02:00","1972-07-20","","{Alberta|Canada|Calgary}",1972-07-20
"1840","Brett Seguin (ice hockey)","1972-01-01T00:00:00+02:00","1972-02-20","male","{Ontario|St. Marys Ontario|Canada}",1972-02-20
"1841","Bruce Gardiner","1972-01-01T00:00:00+02:00","1972-02-11","male","{Ontario|Barrie|Canada}",1972-02-11
"1842","Bryan Helmer","1972-01-01T00:00:00+02:00","1972-07-15","male","{Ontario|Canada|Sault Ste. Marie Ontario}",1972-07-15
"1843","Cam Danyluk","1972-01-01T00:00:00+02:00","1972-09-06","male","{Alberta|Canada|Andrew Alberta}",1972-09-06
"1844","Jean-Paul Davis","1972-01-01T00:00:00+02:00","1972-02-10","male","{Ontario|Oshawa|Canada}",1972-02-10
"1845","Jeff Daw","1972-01-01T00:00:00+02:00","1972-02-28","","{Ontario|Canada|Carlisle Hamilton Ontario}",1972-02-28
"1846","Andrew Verner","1972-01-01T00:00:00+02:00","1972-11-20","male","{Ontario|Weston Ontario|Canada}",1972-11-20
"1847","Lori Dupuis","1972-01-01T00:00:00+02:00","1972-11-14","","{Ontario|South Glengarry Ontario|Canada}",1972-11-14
"1848","Martin Brodeur","1972-01-01T00:00:00+02:00","1972-05-06","male","{Canada men's national ice hockey team|Canada|Montreal|Quebec}",1972-05-06
"1849","Nicholas Vachon","1972-01-01T00:00:00+02:00","1972-07-20","male","{Canada|Montreal|Quebec}",1972-07-20
"1850","Chris Simon","1972-01-01T00:00:00+02:00","1972-01-30","male","{Ontario|Wawa Ontario|Canada}",1972-01-30
"1851","Chris Taylor (ice hockey)","1972-01-01T00:00:00+02:00","1972-03-06","male","{Ontario|Canada|Stratford Ontario}",1972-03-06
"1852","Sandy McCarthy","1972-01-01T00:00:00+02:00","1972-06-15","","{Ontario|Toronto|Canada}",1972-06-15
"1853","Scott Bailey (ice hockey)","1972-01-01T00:00:00+02:00","1972-05-02","","{Alberta|Canada|Calgary}",1972-05-02
"1854","Scott McKay (ice hockey)","1972-01-01T00:00:00+02:00","1972-01-26","","{Ontario|Burlington Ontario|Canada}",1972-01-26
"1855","Carl Greenhous","1972-01-01T00:00:00+02:00","1972-10-28","","{Ontario|Ottawa|Canada}",1972-10-28
"1856","Chad Brandimore","1972-01-01T00:00:00+02:00","1972-12-14","","{Ontario|Canada}",1972-12-14
"1857","Corey Hirsch","1972-01-01T00:00:00+02:00","1972-08-10","male","{Alberta|Medicine Hat|Canada}",1972-08-10
"1858","Craig Lyons","1972-01-01T00:00:00+02:00","1972-12-25","male","{Alberta|Canada|Calgary}",1972-12-25
"1859","Dale McTavish","1972-01-01T00:00:00+02:00","1972-02-28","","{Ontario|Eganville Ontario|Canada}",1972-02-28
"1860","Dallas Ferguson","1972-01-01T00:00:00+02:00","1972-11-24","male","{Alberta|Wainwright Alberta|Canada}",1972-11-24
"1861","Dan McGillis","1972-01-01T00:00:00+02:00","1972-07-01","male","{Ontario|Canada|Hawkesbury Ontario}",1972-07-01
"1862","Dan O'Rourke (ice hockey)","1972-01-01T00:00:00+02:00","1972-08-31","male","{Alberta|Canada|Calgary}",1972-08-31
"1863","John Slaney","1972-01-01T00:00:00+02:00","1972-02-07","male","{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}",1972-02-07
"1864","Karl Dykhuis","1972-01-01T00:00:00+02:00","1972-07-08","","{Canada|Sept-Îles Quebec|Quebec}",1972-07-08
"1865","Keith Redmond","1972-01-01T00:00:00+02:00","1972-10-25","","{Ontario|Canada|Richmond Hill Ontario}",1972-10-25
"1866","Kevin Hodson","1972-01-01T00:00:00+02:00","1972-03-27","","{Manitoba|Winnipeg|Canada}",1972-03-27
"1867","Éric Veilleux","1972-01-01T00:00:00+02:00","1972-02-20","","{Quebec City|Canada|Quebec}",1972-02-20
"1868","Eric Lindros","1973-01-01T00:00:00+02:00","1973-02-28","","{Ontario|London Ontario|Canada}",1973-02-28
"1869","Todd Simpson","1973-01-01T00:00:00+02:00","1973-05-28","male","{British Columbia|North Vancouver (city)|Canada}",1973-05-28
"1870","Grant Marshall","1973-01-01T00:00:00+02:00","1973-06-09","male","{Ontario|Mississauga|Canada}",1973-06-09
"1871","Greg de Vries","1973-01-01T00:00:00+02:00","1973-01-04","male","{Ontario|Canada|Sundridge Ontario}",1973-01-04
"1872","Geordie Kinnear","1973-01-01T00:00:00+02:00","1973-07-09","","{Ontario|Simcoe Ontario|Canada}",1973-07-09
"1873","Patrick Poulin","1973-01-01T00:00:00+02:00","1973-04-23","male","{Vanier Quebec City|Canada|Quebec}",1973-04-23
"1874","Paul Brousseau","1973-01-01T00:00:00+02:00","1973-09-18","male","{Pierrefonds Quebec|Canada|Quebec}",1973-09-18
"1875","Dennis Bonvie","1973-01-01T00:00:00+02:00","1973-07-23","male","{Nova Scotia|Antigonish Nova Scotia|Canada}",1973-07-23
"1876","Derek Armstrong (ice hockey)","1973-01-01T00:00:00+02:00","1973-04-23","male","{Ontario|Ottawa|Canada}",1973-04-23
"1877","Dominique Ducharme (ice hockey)","1973-01-01T00:00:00+02:00","1973-03-12","","{Joliette|Canada|Quebec}",1973-03-12
"1878","Ryan Bach","1973-01-01T00:00:00+02:00","1973-10-21","male","{Alberta|Sherwood Park|Canada}",1973-10-21
"1879","Ryan Savoia","1973-01-01T00:00:00+02:00","1973-05-06","male","{Ontario|Thorold|Canada}",1973-05-06
"1880","Ryan VandenBussche","1973-01-01T00:00:00+02:00","1973-02-28","male","{Ontario|Simcoe Ontario|Canada}",1973-02-28
"1881","Michael Gaul","1973-01-01T00:00:00+02:00","1973-04-28","male","{Lachine Quebec|Canada|Quebec}",1973-04-28
"1882","Mike Buzak","1973-01-01T00:00:00+02:00","1973-02-10","male","{Alberta|Canada|Edson Alberta}",1973-02-10
"1883","Mike Maneluk","1973-01-01T00:00:00+02:00","1973-10-01","male","{Manitoba|Winnipeg|Canada}",1973-10-01
"1884","Trevor Meier","1973-01-01T00:00:00+02:00","1973-07-07","male","{Ontario|Oakville Ontario|Canada}",1973-07-07
"1885","Tyler Wright","1973-01-01T00:00:00+02:00","1973-04-06","male","{Saskatchewan|Kamsack|Canada}",1973-04-06
"1886","Sean Tallaire","1973-01-01T00:00:00+02:00","1973-10-03","male","{Manitoba|Steinbach Manitoba|Canada}",1973-10-03
"1887","Shane Peacock (ice hockey)","1973-01-01T00:00:00+02:00","1973-07-07","male","{Alberta|Edmonton|Canada}",1973-07-07
"1888","Shawn Heins","1973-01-01T00:00:00+02:00","1973-12-24","male","{Ontario|Eganville Ontario|Canada}",1973-12-24
"1889","Steve Guolla","1973-01-01T00:00:00+02:00","1973-03-15","","{Ontario|Scarborough Ontario|Canada}",1973-03-15
"1890","Steve Lingren","1973-01-01T00:00:00+02:00","1973-04-15","","{British Columbia|Canada|Lake Cowichan}",1973-04-15
"1891","Steve McKenna","1973-01-01T00:00:00+02:00","1973-08-21","male","{Ontario|Toronto|Canada}",1973-08-21
"1892","Steve Passmore","1973-01-01T00:00:00+02:00","1973-01-29","male","{Ontario|Canada|Thunder Bay}",1973-01-29
"1893","Steve Staios","1973-01-01T00:00:00+02:00","1973-07-28","","{Hamilton Ontario|Ontario|Canada}",1973-07-28
"1894","Steve Thornton","1973-01-01T00:00:00+02:00","1973-03-08","","{Ontario|Gloucester Ontario|Canada}",1973-03-08
"1895","Steve Walker","1973-01-01T00:00:00+02:00","1973-01-12","","{Ontario|Collingwood Ontario|Canada}",1973-01-12
"1896","Manny Legace","1973-01-01T00:00:00+02:00","1973-02-04","male","{Ontario|Toronto|Canada}",1973-02-04
"1897","Marcel Cousineau","1973-01-01T00:00:00+02:00","1973-04-30","male","{Canada|Quebec|Delson Quebec}",1973-04-30
"1898","Mark Bultje","1973-01-01T00:00:00+02:00","1973-06-08","","{Ontario|Etobicoke|Canada}",1973-06-08
"1899","Mark Kolesar","1973-01-01T00:00:00+02:00","1973-01-23","","{Manitoba|Canada|Neepawa}",1973-01-23
"1900","Mark Pivetz","1973-01-01T00:00:00+02:00","1973-12-09","","{Alberta|Edmonton|Canada}",1973-12-09
"1901","Mark Wotton","1973-01-01T00:00:00+02:00","1973-11-16","","{Manitoba|Canada|Foxwarren Manitoba}",1973-11-16
"1902","Jamie Ling","1973-01-01T00:00:00+02:00","1973-02-22","male","{Prince Edward Island|Canada|Charlottetown}",1973-02-22
"1903","Jamie Pushor","1973-01-01T00:00:00+02:00","1973-02-11","male","{Alberta|Lethbridge|Canada}",1973-02-11
"1904","Jason Bowen (ice hockey)","1973-01-01T00:00:00+02:00","1973-11-09","male","{British Columbia|Canada|Port Alice}",1973-11-09
"1905","Jason Clarke (ice hockey)","1973-01-01T00:00:00+02:00","1973-02-28","male","{Ontario|Cobourg|Canada}",1973-02-28
